articleId,cleaned_statement,label
5210,david cicillin respons feder loan guarante solyndra fail solar companyth legisl stimulu packag approv give away american recoveri reinvest cicillin take offic januari month passag enact loan guarante program benefit solyndra nation republican congression committe right stimulu boondoggl fair cicillin support stimulu take offic lindsay say cicillin respons irrespons invest lindsay nation republican congression committe simpli overheat rhetor that understat updat politifactri twitter,pants-fire
1926,director homeland secur term terrorist attack instead substitut disast week american hotel target bomb jakarta kill peopl injur american recent napolitano tell sport util vehicl hold bomb york time squar incid treat potenti terrorist attack friday matthew chandler spokesman homeland secur depart say secretari speak publicli terror includ speech minut american constitut societi patterson say friday napolitano continu disast prove point essenc charg convent secretari wont terrorist attack news account congression testimoni speech prove,false
11418,african american youth unemploy percent hispan youth unemploy percent debat sander say african american youth unemploy percent hispan youth unemploy percent point african american hispan youth significantli wors prospect market white number standard method determin jobless rate figur african american youth percent hispan youth percent rat high nearli high sander say,half-true
3652,presid barack obama take exactli deficit reduct commiss idea boehner offer measur assess fair point differ obama fiscal approach outlin commiss presid certainli go embrac recommend panel commiss embrac wide varieti bluntli boehner obama take exactli deficit reduct commiss idea simpli correct degre commiss recommend sprinkl obama budget propos recogniz ident form,false
12848,barack obama hillari clinton chang rule engag probabl cost capt humayun khan life pierson say barack obama hillari clinton chang rule engag probabl cost capt rule engag today khan abl deadli forc defend importantli khan die year obama presid clinton secretari state updat fact check updat includ pierson comment,pants-fire
4930,say paperback edit mitt romney book delet line massachusett individu mandat model countryperri right romney comment health care edit edit thing line advoc massachusett model strong option state replac shorter gener sentenc line preced argument state level solut exactli argument romney extend perri character bet,barely-true
13210,maggi hassan rais tuition make highest america nation senatori committe say maggi hassan rais tuition make highest america starter state tuition hampshir year colleg highest america year hassan take offic hassan role governor budget craft give univers money freez tuition accord usnh leader didnt addit state budget dictat tuition rat board truste addit republican control legislatur par hassan offer budget propos,barely-true
8187,say terri mcauliff person invent scheme rent lincoln bedroom cuccinelli attack mcauliff ethic say democrat person invent scheme rent lincoln bedroom mcauliff author memo earli list way clinton connect democrat patron origin note mention white hous sleepov idea later add handwrit mcauliff deni come scheme clinton take respons idea doubt mcauliff strongli back sleepov recommend heavi hitter offer night lincoln bedroom,false
12758,creat job unemploy rate half today york state privat sector job historydur press brief ontario counti cuomo tell group report job creat unemploy rate fell half state privat sector job,true
10693,town west texa water truck water miller say town west texa water recent year town texa occasion well water plant need miller name town water late identifi,barely-true
13077,georgia women earn cent dollar earn democrat senat candid barksdal women georgia earn cent dollar earn statement miss substanti context need fulli grasp complex issu ask clarif barksdal campaign issu statement veer equal equal work argument studi statement attempt address,half-true
12981,go build wall long like environment impact statement trump say go build wall long like environment impact statement secur fenc call construct addit mile fenc mexico border environment concern relat construct secretari homeland secur waiv requir environment review order proceed construct trump statement suggest wall barrier build inabl environment impact statement,barely-true
812,obama campaign announc choos cabinet obama announc choos cabinet happen usual transit plan occur presidenti campaign final day elect,false
7548,percent latino texa regist vote percent actual turn battleground texa advoc say percent latino texa regist vote percent actual turn research root feder survey analysi start state vote roll support figur estim start texa studi suggest larger share vote latino citizen regist smaller share vote fodder push improv particip,mostly-true
6000,percent public high school countri offer class offici feder data percent high school requir percent obama cite,false
321,say republican candid actual turn govern economi huckabe invest higher tax better servic good turnaround categori giuliani list keep mind econom circumst chief execut face differ giuliani match romney corpor turnaround busi giuliani view constitut turnaround consid giuliani clearli clear accomplish come govern turnaround,mostly-true
1779,militari recruit harvard elena kagan take posit suprem court rule unanim wrong justic samuel alito particip seat court oral argument court reject argument forward school includ fair brief file harvard professor justic vote oppos school argument,true
8584,mayor cicillin provid sanctuari citi john depetro say mayor david cicillin provid sanctuari citi legal definit sanctuari citi year cicillin mayor provid take measur adopt citi identifi label updat politifactri twitter,false
10829,transgend individu chanc murder coleman tell colleagu transgend individu chanc murder judg transgend individu risk attack click politifact rat select fact check updat april revis articl hear brown stori includ analysi estim come,pants-fire
6612,bain capit help start earli childhood learn compani call bright horizon ladi michel obama rightli prais romney say ladi prais bright horizon excit launch initi includ child care provid call let partner import favor comment compani,true
12056,say rush stage dayton ohio chatter isi isi social media post trump say thoma dimassimo rush dayton ohio chatter isi isi social media post lot offend peopl dimassimo social media post doesnt appear legitim connect dimassimo isi link trump tweet hoax effort troll dimassimo unlik isi tie arrest threaten presidenti candid live televis quickli releas custodi pend trial polic report arrest make mention isi islam terror updat march interview march dimassimo vehement deni belong isi tell video doctor provid link say origin footag protest particip year sharethefact font famili roboto helvetica san serif color rgba font weight margin margin pad background color pad pad display block margin auto margin auto background color ffffff width height auto width width shadow rgba rgba rgba posit rel sharethefact sharethefact header height margin border width border color silver border style solid margin font size color rgba sharethefact sharethefact display inlin block float leav sharethefact sharethefact display inlin block float leav pad pad right width height sharethefact sharethefact speaker float leav pad width sharethefact sharethefact speaker sharethefact speaker font weight font size pad sharethefact sharethefact speaker sharethefact speaker titl color rgba font size sharethefact sharethefact rat pad leav float right width height auto display inlin height sharethefact sharethefact rat width pad sharethefact display inlin block font weight font size line height webkit margin webkit margin webkit margin start webkit margin sharethefact sharethefact statement margin width display block font size line height sharethefact sharethefact datelin font size color rgba font weight margin sharethefact border border leav border right border border style solid border color pad pad sharethefact sharethefact link display block pad sharethefact webkit link color text decor cursor pointer sharethefact sharethefact link margin right font size text transform uppercas color text decor font weight sharethefact sharethefact link hover cursor pointer sharethefact hover cursor pointer text decor sharethefact pad leav display block pad pad sharethefact display inlin margin right font size text transform uppercas color text decor font weight cursor pointer sharethefact font size text transform uppercas color text decor font weight sharethefact visit color sharethefact sharethefact menu sharethefact share display margin sharethefact sharethefact menu sharethefact share sharethefact share button display inlin block height width border radiu posit rel sharethefact sharethefact menu sharethefact share sharethefact share button sharethefact share label posit absolut leav transform translat font size color white sharethefact sharethefact menu sharethefact share sharethefact share button sharethefact share label webkit link color white sharethefact sharethefact menu sharethefact share sharethefact share button sharethefact share label color white sharethefact sharethefact menu sharethefact share sharethefact facebook background color sharethefact sharethefact menu sharethefact share sharethefact twitter background color sharethefact sharethefact menu sharethefact share sharethefact googl plu background color sharethefact sharethefact menu sharethefact share sharethefact emb button display inlin block height width background ffffff shadow rgba rgba border radiu font weight font size color letter space line height posit rel margin leav sharethefact sharethefact menu sharethefact share sharethefact emb button sharethefact emb label posit absolut leav transform translat sharethefact sharethefact menu sharethefact share sharethefact emb button sharethefact emb label text decor sharethefact sharethefact menu sharethefact share sharethefact emb button sharethefact emb label visit color sharethefact sharethefact share sharethefact embed_box display height margin width sharethefact sharethefact menu color rgba text transform cursor default display inlin sharethefact sharethefact menu span margin right sharethefact sharethefact menu width display webkit flex display flex sharethefact sharethefact menu dropit submenu pad width sharethefact sharethefact menu dropit submenu font size line height pad sharethefact media screen width sharethefact width media screen width sharethefact sharethefact rat pad leav float right width height auto display inlin sharethefact sharethefact pad sharethefact sharethefact statement clear leav sharethefact sharethefact speaker float width sharethefact sharethefact speaker sharethefact speaker font size media screen width sharethefact sharethefact menu sharethefact share sharethefact emb button margin margin leav width sharethefact sharethefact pad sharethefact sharethefact speaker float sharethefact sharethefact speaker sharethefact speaker font size media screen width sharethefact pad display block margin auto margin auto background color ffffff width height auto width width shadow rgba rgba rgba posit rel sharethefact sharethefact rat pad leav float right width height auto display inlin sharethefact sharethefact float leav sharethefact sharethefact float leav sharethefact sharethefact speaker sharethefact speaker titl font size sharethefact sharethefact statement font size line height share fact donald candid say rush stage dayton ohio chatter isi isi social media post,false
6161,phil gingrey give govern power electron american warrant rais legitim critic cispa bill protect averag american safe hall oat privat eye opitz statement rais real issu overst point context,barely-true
2526,alex sink funnel quarter million dollar contract bank america step time statewid elect offici agre chang process sell state bond ultim result pay commiss fee bank america merril lynch second idea approv bond sale process call negoti sale bank america merril lynch receiv come month later negoti bond underwrit divis bond financ quarter million dollar money question right total commiss pay bank america newli acquir merril lynch unit colleagu factcheck instanc say contract issu contract state hold compani bond underwrit gener specif bond sale thirti compani respond ultim choos competit bid million lotteri revenu bond issu state negoti deal compani contract setup specif prevent open competit produc lower rat question iswheth bid specif bond issu bank america fee actual pay bank america merril lynch bank america acquir critic note bank america interest repres member state bond underwrit team sink idea approv slate underwrit specif role bank play specif bond sale approv million lotteri bond issu clear sale bond competit negoti process resolut approv includ option bond issu lotteri revenu gener revenu mean buy lotteri ticket pay bond sale bank commiss transact result fee subsidiari bank newli acquir merril lynch unit statement accur properli note negoti bond sale process result fee bank america merril lynch tri money directli sink scott nearli care sink funnel bank america vote cabinet approv particular type bond issu question republican charli bronson mccollum republican charli crist second know commiss bank america merril lynch receiv bond sale approv deal detail come month later negoti state bond administr bank,barely-true
3786,popul growth virginia zero creation mcdonnel governor economist governor littl control econom condit virginia consist lowest unemploy rat nation centuri point asid mcdonnel bill creat governor mcauliff accur summar statist employ virginia mcdonnel term,true
6697,obama home valu florida collaps construct job lose state high foreclosur rate trend begin obama elect analyst drive natur inevit market correct govern polici draw caus effect relationship caus obama presid effect sour hous market worth note declin home valu happen bush watch year florida hous begin appreci homeown florida watch properti valu sink neighbor hous abandon foreclosur know didnt start obama walk white hous theyr year seven grim realiti,barely-true
1738,arizona immigr say polic offic stop appear reason suspici undocu person stephen yale loehr adjunct professor cornel univers agre recip confus say think close read view expert contact allow draw conclus gutierrez statement say polic offic stop appear reason suspici undocu person fairli accur entir appear provid signific latitud enforc offic arizona question peopl immigr statu pretext basic break taillight say ground base race ethnic,mostly-true
10039,cost health care singl biggest factor drive feder budget deficit obama saidth cost health care singl biggest factor drive feder budget deficit recent lower project long term deficit specif cite health care cost main reason afford care necessarili primari caus calcul say project lower year health care spend rise short term add deficit,mostly-true
2166,recess consum nativ pervers begin save save rate percent surfac fact tend support broad version paradox thrift jump household save rate harm econom growth short acknowledg differ opinion economist view impact save rate growth recess core factual assert save rate climb recess correct,true
1978,suprem court nomine forthcom confirm hear think import question difficult question elect contest arguabl polit branch resolv happen court involv hard think import question democrat mayb tougher rule statement kagan walk previou posit suprem court nomine comment nomin hear indic answer question previous say permiss desir,false
9165,say charli crist support cut medicar advantag program republican parti florida say crist support cut medicar advantag program crist flip flop issu includ feder health care oppos afford care support tri bring futur health care cost reduc medicar advantag payment issu medicar advantag crist actual consist critic medicar advantag cut year specif say oppos reduct oppos today crist doesnt appear come way save money health care reduc payment medicar advantag,false
2109,think unaccept chines today larger wind power solar panel photovolta manufactur europ forget unit state china add renew power capac countri world accord worldwatch institut ferr point manufactur sentinel editori board statement china larger europ unit state manufactur wind solar power equip correct photovolta wind,half-true
10053,say scott brown sponsor legisl employ deni women coverag birth control shaheen say brown sponsor legisl employ deni women coverag birth control amend brown support write loos allow religi conscienc birth control issu longstand polici debat religi moral ground,true
9613,point live women birth control serv skew number point make rat happ say point live women birth control clear argu contracept widespread import women risk get pregnant,half-true
8755,attent pay week chri christi make coverag benghazi pale signific rove say coverag christi pal signific coverag benghazi news attack benghazi break coverag widespread continu congression hear coverag question administr narr respons attack christi occupi convers rel slow news week benghazi garner signific coverag height presidenti elect outcom report didnt unearth conspiraci conserv alleg hop like come republican continu news insinu mainstream media ignor attack put christi ringer go,false
9989,say steve southerland vote shutdown go graham say southerland vote shutdown go refer vote southerlandcast bipartisan senat fund govern end shutdown time reach hous floor clear lawmak vote effect decid shutdown republican join southerland vote shutdown continu regardless southerland person feel shutdown graham focu attack vote vote clear end shutdown,true
2044,rick perri texa import nurs countri center say meet demand regist nurs number graduat need tripl level peopl graduat texa nurs school turn away qualifi applic primarili school lack suffici faculti center report upshot white correct texa import nurs abroad impli perri blame disregard governor effort address shortag exist governor persist despit effort state produc texa train nurs,half-true
11657,feder crimin say crime transport dentur state line statement promot repeal consid unnecessari law congressman didnt mention,mostly-true
11131,build prison day mass incarcer explos nonviol offend booker say build prison day mass incarcer explos nonviol offend booker right prison build day period signific rise incarcer rate nonviol offend take place longer time period post indic,mostly-true
767,mccain plan provid virtual middl class gener exempt depend lower rat incom level reduc elimin taxpay exposur,barely-true
1969,phoenix arizona kidnap capit world fact expert advis rank base avail inform specul citi prove kidnap arizona capit confirm phoenix,false
10386,belong perri say member perri member screen actor guild,true
2020,insur commission squat health care word squat diddli squat,mostly-true
4264,say poll republican candid beat barack obama texa point june poll tell romney perform better texa republican obama contrari statement republican best candid poll margin error romney hardli republican state democrat presidenti nomine carri texa,half-true
6359,presid ronald reagan send troop conflict circumst grenada peacekeep set lebanon romney say stay conflict set reagan grenada romney lebanon separ categori peacekeep set record show multipl militari engag larg loss life lebanon reagan wari actual troop stick romney suggest romney think long term deploy speak american soldier place conflict set place,barely-true
8931,say david jolli support privat social secur democrat jolli support privat social secur paraphras statement privat account tabl discuss futur reform point fact jolli meet ryan discuss program jolli say clear stand social secur dont think appar say privat account option doesnt denot advocaci willing explor option option jolli favor isnt clear set kind benefit guarante peopl qualifi social secur current receiv payment say privat account list potenti fix consid democrat attempt sound like percent idea dont offer proof paraphras statement,barely-true
9213,know popul growth lowest great depress sarvi say popul growth lowest level great depress,true
7599,averag student florida actual pocket major univers tuition spend cellphon weatherford defend tuition hike leader state univers say student spend cellphon actual pocket major univers tuition point accur compar averag pocket cost school averag cellphon caveat rememb talk tuition cost involv student degre cash pay famili compris major comparison littl student pay tuition averag cellphon spend tuition depend univers florida public univers student receiv merit need base financi tuition fee,mostly-true
10072,rais minimum wage hour help lift million american poverti grime say rais minimum wage hour lift million american poverti report sit actual put figur slightli million grime campaign later say misspok check candid tell voter time stat grime actual say close ball,mostly-true
10624,say secretari state john kerri senat fli managua communist dictat daniel ortega accus reagan administr engag terror mcconnel say secretari state john kerri senat fli managua communist dictat daniel ortega accus reagan administr engag terror arent compar kerri nicaraguan visit recent republican senat letter iran leadership,mostly-true
13142,nato open major terror divis sure go credit larg say critic nato trump say nato open major terror divis sure go credit larg say critic nato chang appar refer creation senior post divis coordin intellig share recent increment chang allianc handl counter terror topic address way small year expert say chang typic requir longer gestat period member nation board,false
338,obama percent prochoic rat plan parenthood action fund similarli give obama perfect score congression scorecard earn percent record vote year state senat accord sutherland presid illinoi plan parenthood council neutral presidenti race group endors candid vote favor abort right say,true
7848,gina raimondo take offic invest fee state pension portfolio go million annual million frank caprio say gina raimondo take offic invest fee state pension portfolio go million annual million state record blush number million million money close clear caprio give complet account expens fiscal,half-true
2820,feder debt grow billion upshot think reason paus perri research team land march time estim govern record trillion debt fiscal year break billion note figur ratchet persuad case pay closer attent shift ratio debt regardless perri calcul target,true
4456,presid barack obama job state longer teacher firefight polic offic specifi bulk money job administr cost,half-true
7796,teacher teacher today year virginia data sole focu teacher best statist avail state instruct staff includ teacher librarian guidanc counselor technolog instructor school year older teach corp move retir close speed mcauliff describ,false
7467,third wisconsinit receiv unemploy check requir search work current work search exempt rat walker say third wisconsinit receiv unemploy check requir search work current work search exempt statement accur need addit inform vast major unemploy insur recipi arent requir look work expect work rel soon job lay,mostly-true
8654,presid obama health care reform premium averag plan famili didnt year go year obamacar help rais keep premium remain larg unknown rat johnson say obama health care premium averag plan famili year go year johnson correct year afford care total averag premium employ provid famili insur rise year,half-true
9492,investig liber group group progress basic look everybodi brazil say look everybodi includ liber group progress group progress group exempt statu applic flag review nonprofit group engag polit activ wasnt degre parti conserv group result action list target parti group result delay process case last year inquiri donor inspector gener parti group systemat singl offic wide effort progress group,half-true
6895,say obama promis unemploy percent ryan say obama administr promis unemploy percent council econom advis predict stimulu hold level,barely-true
10423,economi creat job fastest pace obama say economi creat job fastest pace current job recoveri isnt perfect obama correct fastest,true
6767,presid obama decid meet prime minist benjamin netanyahu york hasner say presid obama decid meet prime minist benjamin netanyahu york obama york monday tuesday wednesday jewish holiday kippur netanyahu york thursday friday obama campaign virginia thursday schedul friday releas meet netanyahu didnt obama schedul presid unit state determin schedul white hous confirm schedul conflict prevent meet refus meet netanyahu york level decis,mostly-true
11043,major state marri freeli fire love mean state major explicit law protect worker discrimin base sexual orient rat pocan say major state marri freeli fire love feder explicitli protect discrimin agenc task enforc interpret feder protect includ sexual orient state law,mostly-true
162,rudi giuliani probabl underqualifi georg bush seek presid year attorney york prosecut figur wall street titan contrast biden fellow democrat john edward year experi senat barack obama senat illinoi senat biden rhetor back fact ignor giuliani consider experi attorney mayor nation largest citi,pants-fire
10768,half presid governor half senat cruz say half presid governor half senat governor good late compris percent presid percent senat overlook cruz presid click politifact rat select fact check updat april amend headlin close line fact check clarifi check precis cruz say,false
12593,britain vote leav european union hour american lose billion britain vote leav european union hour american lose billion clinton say expert tell clinton calcul reason approxim loss asset amid market turmoil follow brexit vote say loss like imperman account long term invest design withstand brief shock like,mostly-true
8164,medicaid spend declin percent second declin year make larger point medicaid cost increas rapidli predict higher feder govern warn spend go rise sharpli year,mostly-true
6520,say texa constabl die line duti settl precis constabl die line duti year ultim agreement agenc overse capitol memori outsid research total death,true
9500,rick scott cost prepay colleg tuition nearli republican parti florida state rick scott cost prepay colleg tuition nearli figur come project prepay colleg tuition board anticip newborn lump plan declin,mostly-true
4629,citi columbu save million year employe contribut guarante check pension yost precis slightli compel simpli note columbu save million year fact dispatch refer save reader fulli inform acknowledg coleman effort reduc pickup yost implic save materi need point clarif addit inform,mostly-true
1593,florida shut krakow scam refund million josephin victim passinissi say call write sink directli enclos document illustr problem passinissi happi sink credit write rememb impress say dont worri send person deposit fact passinissi say sink overse depart financi servic investig complaint arrang peopl passinissi recoup money,true
10560,women get scienc degre factor plu clinton say women get scienc degre factor plu differ number ratio cite pretti close correct share scienc degre earn women peak fall,mostly-true
3836,neighborhood school close school board expect action closur fall truth meter statement democrat legisl indic neighborhood school close result state budget cut guess depend definit,mostly-true
325,tell organ massachusett stronger advoc special right kennedi mccain right romney promis support right kennedi lose point term special right romney actual advoc equal lesbian american special small point,mostly-true
2555,year speaker florida hous consist offer leaner budget governor offer rubio say hous budget propos leaner budget governor offer budget offer rubio crist ultim pretti similar differ million budget total billion budget significantli differ primarili crist want trust fund help balanc bigger budget rubio advoc cut state spend budget smaller worth note state revenu project take turn wors crist propos budget rubio hous propos,mostly-true
7803,halfway goal creat job seven year scott say state halfway goal creat job seven year prefer measur take offic job regardless normal growth ballpark measur ask floridian hold account job million job normal growth long way,barely-true
8985,say suprem court social secur guarante jolli say suprem court rule social secur guarante posit repeat debat campaign trail flem nestor case jolli cite say citizen dont right social secur benefit matter long pay congress chang rule long follow process,true
12021,saysmichael bennet want close guantanamo prisonand bring terrorist right colorado keyser say terrorist leav guantanamo michael bennet want close guantanamo presid bring right colorado keyser campaign point bennet vote perman transfer detaine militari prison opposit block construct fund prison hold gitmo prison unit state bennet long support close guantanamo prison statement legisl record bennet oppos attempt reloc detaine guantanamo colorado prison includ colorado feder supermax prison bennet say repeatedli think detaine hold militari prison militari prison colorado,false
4884,newt gingrich immigr plan offer doorway amnesti amnesti radioact term american polit republican particular want immigr polici describ gingrich support allow illeg immigr unit state year appli legal statu say process look individu famili church commun tie fine describ sound like restrict process support reagan allow widespread amnesti word amnesti mean simpli forgiv group peopl break legal amnesti includ sort process word matter straightforward definit gingrich plan clearli amnesti limit scope romney say gingrich plan offer doorway amnesti suggest gingrich plan allow legal older amnesti,mostly-true
2257,caprio career politician work privat sector career politician suggest fact remain caprio legal career span year work privat practic lawyer precis kind small busi robitail say caprio experi clear robitail team issu statement smallest research tempt award pant,false
8019,rhode island percent worker state temporari disabl insur program year jersey rate percent patricia morgan say rhode island percent employe year jersey mandat rate percent actual rat closer percent rhode island percent jersey jersey figur includ worker receiv state coverag privat coverag dont know affect usag rate morgan,barely-true
10947,year spend social secur feder health care debt exceed revenu brat say current path year spend social secur feder health care feder debt exceed revenu report conclud worst case scenario congress resum habit cut tax rais spend happen year somewhat rosier scenario current budget polici keep effect brat focu bleaker outlook isdefens congress centuri show great fiscal disciplin deal scenario brat statement accur acknowledg outset money major program instead say doubt riski fiscal path,mostly-true
12014,presid obama take money wall street campaign anybodi clinton say presid obama take money wall street campaign anybodi adjust inflat obama garner million georg bush look broad financ insur real estat sector secur invest categori tighter measur wall street contribut obama clearli record record last year romney up ant million,mostly-true
13241,donald trump say nuclear prolifer warner say trump say nuclear prolifer trump go voic hate nuke say dont want nuclear weapon trump repeatedli say nuclear race go happen japan south korea face threat north korea better nuke discuss issu trump say afford militari polic world alli dont protect trump certainli say open prolifer certain alli isnt sell,half-true
445,hillari clinton take lobbyist number correct recent analysi center show clinton accept lobbyist base data releas march threshold contribut industri list clinton probabl say massi ritsch spokesman center center analysi follow amount lobbyist give clinton energi pharmaceut health product hospit health servic hmo insur compani health profession,true
6588,barack obama work busi overlap time illinoi legislatur count best sell book bring obama million dollar royalti know rat clearli obama experi privat sector romney presid spend work life profit sector polit portman go say obama work busi,false
1835,say arizona immigr expressli ban racial profil politifact conclud revis wiggl room brewer statement lay rest question possibl racial profil simpli say expressli ban profil expressli leav room profil pass constitut muster signific legal squishi factor cornyn statement acknowledg expert expect profil topic thrash year come,half-true
3782,say rick perri beg feder govern send coast guard patrol lake mexico border gonzalez say coast guard come lake specul budgetari limit sens possibl perri inform talk hous member put coast guard lake forc period ventur formal direct request govern that beg coast guard deploy,false
11536,veteran die wait care veteran die wait care trump say norfolk speech promis overhaul trump offer dire possibl interpret scath report record keep go inspector gener abl conclud report dead peopl list year databas pend statu agenc shabbi record detail dissect number imposs investig say peopl veteran seek health care necessarili servic die databas begin doubt ripe critic,barely-true
6827,spend percent economi govern depend data romney number correct close dont tell stori larg share spend come cost govern employe build equip transfer payment individu american ultim control case program pay begin,mostly-true
5236,cornil support privat medicar doesnt mean want privat medicar encourag privat competit doesnt chang fact medicar current privat option factor critic fact differ impress,barely-true
2869,democrat steadi progress creat job improv school colleg tuition state budget freez colleg tuition cost engin strickland hous democrat let check talli addit critic detail need know understand context especi budish assert credit,half-true
3864,michigan massachusett rais bottl deposit longer afford program redempt high profit kruse tri persuad senat colleagu high deposit michigan massachusett crippl program michigan say that case massachusett doesnt higher deposit rate,pants-fire
